age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response
31,Unmarried,5,39,$25 - $49,18.9,Standard,College degree,1,0,1,2,f,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1
32,Unmarried,9,75,$75+,37.9,Luxury,Some college,6,0,2,3,f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,Married,3,163,$75+,82.30000000000001,Luxury,High school degree,26,0,3,4,f,3,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
36,Married,11,23,Under $25,11.7,Economy,High school degree,7,0,2,2,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
45,Unmarried,3,276,$75+,73.2,Luxury,High school degree,26,0,3,4,m,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0
38,Unmarried,5,18,Under $25,8.8,Economy,High school degree,1,0,1,2,f,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
28,Married,1,21,Under $25,10.5,Economy,College degree,0,0,1,1,f,6,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1
37,Unmarried,2,104,$75+,52.3,Luxury,College degree,11,0,2,1,f,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0
56,Married,3,128,$75+,64,Luxury,College degree,20,0,3,3,m,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
56,Married,31,9,Under $25,4.5,Economy,High school degree,2,1,1,1,f,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
42,Married,7,71,$50 - $74,34.6,Luxury,Did not complete high school,23,0,3,5,m,3,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1
47,Married,16,36,$25 - $49,18.3,Standard,College degree,6,0,2,3,m,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
21,Unmarried,2,13,Under $25,6.6000000000000005,Economy,Some college,0,0,1,1,m,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
40,Unmarried,19,184,$75+,92.1,Luxury,High school degree,16,0,3,3,m,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
44,Married,24,32,$25 - $49,16.3,Standard,Did not complete high school,9,0,2,2,m,3,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1
64,Married,24,150,$75+,74.3,Luxury,High school degree,32,0,3,5,m,2,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1
38,Married,3,42,$25 - $49,22,Standard,Did not complete high school,5,0,2,3,f,4,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
26,Married,6,16,Under $25,7.800000000000001,Economy,High school degree,6,0,2,4,f,4,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
48,Married,15,132,$75+,66.5,Luxury,High school degree,10,0,2,3,m,2,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
50,Married,13,168,$75+,82.9,Luxury,Did not complete high school,27,0,3,5,m,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
60,Married,5,83,$75+,40.400000000000006,Luxury,Post-undergraduate degree,17,0,3,4,m,4,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1
32,Married,8,54,$50 - $74,27.3,Standard,Some college,3,0,1,5,f,4,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1
38,Married,0,74,$50 - $74,36.9,Luxury,High school degree,17,0,3,2,m,8,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0
52,Unmarried,2,29,$25 - $49,14.1,Economy,Did not complete high school,1,0,1,2,f,2,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
46,Unmarried,6,66,$50 - $74,32.9,Luxury,High school degree,4,0,1,4,f,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
35,Married,16,47,$25 - $49,22.9,Standard,High school degree,3,0,1,3,f,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
23,Married,3,54,$50 - $74,27.1,Standard,Did not complete high school,6,0,2,4,m,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
52,Married,29,36,$25 - $49,18,Standard,Did not complete high school,1,0,1,2,m,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
24,Unmarried,0,18,Under $25,9,Economy,College degree,0,0,1,1,m,2,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1
27,Unmarried,4,15,Under $25,7.6,Economy,Some college,0,0,1,2,m,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1
29,Married,8,44,$25 - $49,22.5,Standard,College degree,6,0,2,2,f,5,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0
48,Married,1,63,$50 - $74,31.9,Luxury,High school degree,14,0,2,5,m,2,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1
42,Unmarried,4,108,$75+,54.8,Luxury,College degree,16,0,3,5,m,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
60,Married,1,32,$25 - $49,16.7,Standard,High school degree,29,1,3,5,f,2,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
23,Unmarried,0,15,Under $25,7.6,Economy,High school degree,4,0,1,4,m,3,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1
61,Married,2,13,Under $25,6.4,Economy,High school degree,28,1,3,4,m,2,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0
64,Married,25,53,$50 - $74,26.6,Standard,Did not complete high school,9,0,2,4,f,2,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1
50,Married,6,45,$25 - $49,21.700000000000003,Standard,Did not complete high school,19,0,3,2,m,2,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1
53,Unmarried,10,30,$25 - $49,15,Standard,Some college,1,0,1,4,f,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
27,Married,8,45,$25 - $49,22.6,Standard,College degree,1,0,1,3,m,4,1,1,1,1,NA,0,1,1,1,1,0,0,0,0,0
53,Unmarried,23,64,$50 - $74,31.4,Luxury,Some college,8,0,2,2,m,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1
43,Unmarried,18,87,$75+,43.900000000000006,Luxury,High school degree,15,0,3,2,m,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
63,Unmarried,6,323,$75+,75.9,Luxury,High school degree,44,0,3,5,m,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
39,Married,6,63,$50 - $74,32.9,Luxury,High school degree,13,0,2,5,f,2,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1
66,Married,5,10,Under $25,5,Economy,Did not complete high school,20,1,3,5,f,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
21,Unmarried,0,14,Under $25,6.800000000000001,Economy,Some college,0,0,1,3,m,3,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
27,Unmarried,4,37,$25 - $49,18,Standard,High school degree,4,0,1,3,m,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1
34,Unmarried,6,77,$75+,37.2,Luxury,Post-undergraduate degree,7,0,2,2,m,3,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1
36,Married,2,35,$25 - $49,17.3,Standard,Did not complete high school,16,0,3,4,f,4,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1
42,Married,7,128,$75+,63.6,Luxury,Some college,17,0,3,5,f,2,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
44,Unmarried,22,66,$50 - $74,33.7,Luxury,Some college,7,0,2,2,f,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
40,Married,10,183,$75+,91.8,Luxury,College degree,5,0,2,3,f,5,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1
46,Married,23,130,$75+,64.5,Luxury,College degree,9,0,2,4,f,2,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1
53,Unmarried,9,100,$75+,48.3,Luxury,College degree,22,0,3,3,m,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
42,Unmarried,18,71,$50 - $74,35.9,Luxury,Some college,7,0,2,5,m,2,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
31,Married,12,30,$25 - $49,15.3,Standard,College degree,2,0,1,4,f,5,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
34,Unmarried,13,21,Under $25,10.2,Economy,College degree,6,0,2,2,m,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
28,Unmarried,0,89,$75+,45,Luxury,Post-undergraduate degree,0,0,1,2,m,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
46,Married,11,87,$75+,44.8,Luxury,Did not complete high school,30,0,3,4,m,4,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
36,Married,0,57,$50 - $74,28.1,Standard,High school degree,16,0,3,5,f,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
23,Unmarried,3,26,$25 - $49,12.7,Economy,Some college,0,0,1,1,m,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
39,Married,3,48,$25 - $49,24.200000000000003,Standard,College degree,5,0,2,3,f,5,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1
60,Married,14,545,$75+,79.3,Luxury,College degree,28,0,3,4,f,6,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
25,Married,2,20,Under $25,10.4,Economy,College degree,0,0,1,1,m,2,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1
24,Unmarried,1,18,Under $25,8.8,Economy,High school degree,0,0,1,2,m,2,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1
47,Unmarried,18,35,$25 - $49,17.400000000000002,Standard,Some college,9,0,2,2,m,4,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1
44,Married,11,54,$50 - $74,26.1,Standard,Did not complete high school,13,0,2,4,m,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
42,Married,21,26,$25 - $49,12.8,Economy,Post-undergraduate degree,2,0,1,2,f,3,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1
57,Unmarried,35,278,$75+,78.3,Luxury,High school degree,36,0,3,5,f,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1
42,Unmarried,8,86,$75+,43,Luxury,College degree,12,0,2,4,m,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1
47,Unmarried,2,70,$50 - $74,35.300000000000004,Luxury,College degree,22,0,3,3,m,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1
34,Married,1,29,$25 - $49,14.2,Economy,High school degree,6,0,2,4,f,6,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
34,Married,9,58,$50 - $74,29.1,Standard,Some college,7,0,2,1,m,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
36,Married,4,37,$25 - $49,18.3,Standard,High school degree,7,0,2,3,f,4,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1
43,Unmarried,11,58,$50 - $74,29.3,Standard,Did not complete high school,23,0,3,5,f,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
37,Unmarried,10,76,$75+,37.5,Luxury,High school degree,19,0,3,2,m,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1
31,Married,7,68,$50 - $74,34.5,Luxury,Some college,9,0,2,3,f,5,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1
70,Married,32,14,Under $25,7,Economy,Some college,5,1,2,2,m,3,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
26,Unmarried,2,22,Under $25,10.7,Economy,Some college,4,0,1,5,f,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
39,Unmarried,0,25,$25 - $49,12.9,Economy,College degree,14,0,2,4,m,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1
41,Married,18,84,$75+,42.900000000000006,Luxury,Did not complete high school,24,0,3,5,f,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
56,Married,23,181,$75+,89.60000000000001,Luxury,High school degree,25,0,3,1,f,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
39,Unmarried,3,30,$25 - $49,15.3,Standard,College degree,4,0,1,1,f,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1
63,Married,1,11,Under $25,5.5,Economy,College degree,6,1,2,2,m,2,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1
35,Married,11,106,$75+,52.1,Luxury,College degree,9,0,2,5,m,2,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1
52,Unmarried,8,60,$50 - $74,29.700000000000003,Standard,Did not complete high school,12,0,2,4,m,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1
50,Unmarried,9,75,$75+,37.5,Luxury,College degree,7,0,2,3,f,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
57,Unmarried,10,232,$75+,71.3,Luxury,Post-undergraduate degree,31,0,3,2,m,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
20,Married,1,14,Under $25,7,Economy,Did not complete high school,4,0,1,2,m,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
22,Married,3,26,$25 - $49,12.5,Economy,Some college,1,0,1,1,f,3,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0
19,Unmarried,0,17,Under $25,8.5,Economy,High school degree,0,0,1,1,f,2,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1
28,Unmarried,6,29,$25 - $49,14.5,Economy,Did not complete high school,7,0,2,5,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
46,Unmarried,15,39,$25 - $49,18.9,Standard,Some college,4,0,1,1,m,1,1,1,0,0,NA,0,0,1,1,1,0,1,0,0,0
26,Unmarried,2,22,Under $25,11.9,Economy,College degree,2,0,1,1,f,3,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1
38,Married,18,74,$50 - $74,36.5,Luxury,Did not complete high school,20,0,3,3,f,4,0,0,1,0,NA,0,0,1,1,1,0,0,0,0,1
62,Unmarried,9,558,$75+,76.5,Luxury,High school degree,43,0,3,5,m,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1
53,Unmarried,11,252,$75+,74.6,Luxury,High school degree,25,0,3,4,f,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1
34,Married,15,46,$25 - $49,23.200000000000003,Standard,College degree,2,0,1,5,m,5,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1
20,Unmarried,0,21,Under $25,10.8,Economy,Some college,0,0,1,3,f,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
34,Unmarried,13,53,$50 - $74,26.700000000000003,Standard,High school degree,5,0,2,3,m,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
41,Married,5,133,$75+,67.3,Luxury,College degree,16,0,3,3,m,2,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1
31,Unmarried,3,49,$25 - $49,24.3,Standard,College degree,7,0,2,3,m,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1
51,Unmarried,32,203,$75+,74.6,Luxury,High school degree,28,0,3,4,f,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
70,Married,41,332,$75+,78.5,Luxury,Some college,35,0,3,5,m,4,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1
74,Married,24,22,Under $25,10.7,Economy,High school degree,16,1,3,3,m,2,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0
30,Married,2,96,$75+,49.1,Luxury,Some college,5,0,2,5,m,3,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1
52,Married,29,34,$25 - $49,16.5,Standard,College degree,11,0,2,4,m,2,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1
25,Unmarried,3,13,Under $25,6.300000000000001,Economy,College degree,0,0,1,1,m,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1
52,Unmarried,20,55,$50 - $74,27.5,Standard,High school degree,20,0,3,5,m,2,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1
61,Married,4,32,$25 - $49,16,Standard,Did not complete high school,6,0,2,5,m,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
28,Married,1,35,$25 - $49,17.6,Standard,High school degree,1,0,1,2,m,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
47,Unmarried,15,36,$25 - $49,18,Standard,High school degree,3,0,1,1,f,5,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1
39,Married,1,78,$75+,39.400000000000006,Luxury,College degree,12,0,2,1,m,3,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1
35,Unmarried,10,45,$25 - $49,22.1,Standard,College degree,0,0,1,1,m,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
29,Married,3,50,$50 - $74,24,Standard,Some college,2,0,1,5,m,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
52,Unmarried,25,29,$25 - $49,14,Economy,Some college,3,0,1,4,f,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
36,Married,7,38,$25 - $49,19.1,Standard,Post-undergraduate degree,6,0,2,2,f,4,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1
27,Unmarried,7,24,Under $25,11.8,Economy,College degree,2,0,1,2,m,2,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
38,Married,17,52,$50 - $74,26.1,Standard,College degree,3,0,1,3,m,4,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1
40,Unmarried,21,49,$25 - $49,24,Standard,Did not complete high school,9,0,2,4,f,4,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1
32,Unmarried,10,30,$25 - $49,14.5,Economy,Some college,9,0,2,3,m,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
26,Married,4,12,Under $25,5.9,Economy,High school degree,1,0,1,3,m,5,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1
42,Married,7,144,$75+,73.3,Luxury,College degree,18,0,3,5,f,3,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
29,Married,7,35,$25 - $49,17.8,Standard,Some college,4,0,1,2,f,4,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
42,Married,14,140,$75+,69.3,Luxury,Did not complete high school,23,0,3,5,m,2,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1
37,Unmarried,1,59,$50 - $74,29,Standard,High school degree,11,0,2,4,f,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
44,Married,5,64,$50 - $74,31.4,Luxury,Some college,11,0,2,5,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
43,Married,24,98,$75+,48.3,Luxury,High school degree,16,0,3,5,m,3,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1
38,Married,1,36,$25 - $49,17.8,Standard,High school degree,7,0,2,4,f,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
41,Married,3,87,$75+,42.7,Luxury,College degree,12,0,2,4,f,4,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1
25,Married,5,33,$25 - $49,16.5,Standard,College degree,2,0,1,2,m,3,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
28,Married,7,39,$25 - $49,19.1,Standard,College degree,1,0,1,5,m,6,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
31,Married,2,62,$50 - $74,31.6,Luxury,High school degree,12,0,2,2,f,4,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
56,Married,33,69,$50 - $74,34,Luxury,College degree,7,0,2,3,m,2,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1
36,Unmarried,13,35,$25 - $49,17.5,Standard,Some college,2,0,1,4,m,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1
34,Married,0,15,Under $25,7.300000000000001,Economy,Post-undergraduate degree,3,0,1,1,f,5,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1
30,Unmarried,1,48,$25 - $49,23.4,Standard,High school degree,10,0,2,4,m,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
24,Married,4,16,Under $25,7.800000000000001,Economy,Some college,0,0,1,3,m,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
26,Unmarried,1,24,Under $25,12.3,Economy,Some college,3,0,1,1,f,2,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1
37,Married,5,184,$75+,91.2,Luxury,Some college,16,0,3,5,m,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
29,Married,6,37,$25 - $49,18.5,Standard,College degree,4,0,1,2,f,4,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1
30,Married,10,114,$75+,58.1,Luxury,College degree,6,0,2,5,f,4,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1
50,Unmarried,16,222,$75+,72.9,Luxury,High school degree,26,0,3,5,f,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0
31,Unmarried,10,63,$50 - $74,31.1,Luxury,Some college,1,0,1,2,m,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
40,Unmarried,18,67,$50 - $74,33.2,Luxury,High school degree,7,0,2,4,f,4,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1
46,Unmarried,1,62,$50 - $74,31.4,Luxury,High school degree,10,0,2,1,f,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
36,Unmarried,14,39,$25 - $49,19.5,Standard,High school degree,13,0,2,2,m,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
54,Married,28,53,$50 - $74,25.8,Standard,High school degree,9,0,2,1,m,3,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
34,Married,4,43,$25 - $49,21,Standard,High school degree,2,0,1,2,m,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
40,Unmarried,7,56,$50 - $74,27,Standard,College degree,1,0,1,1,m,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1
30,Unmarried,9,25,$25 - $49,12.6,Economy,College degree,2,0,1,1,m,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
43,Unmarried,3,56,$50 - $74,27.700000000000003,Standard,College degree,0,0,1,3,f,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
34,Unmarried,11,35,$25 - $49,18,Standard,Did not complete high school,12,0,2,5,m,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
40,Unmarried,9,89,$75+,44.3,Luxury,High school degree,20,0,3,2,m,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1
47,Unmarried,23,194,$75+,96.3,Luxury,High school degree,27,0,3,3,m,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1
64,Married,4,15,Under $25,7.300000000000001,Economy,Did not complete high school,1,1,1,2,m,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27,Married,0,22,Under $25,11.8,Economy,Did not complete high school,5,0,2,1,f,7,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
48,Married,10,137,$75+,69.2,Luxury,High school degree,26,0,3,5,f,3,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1
35,Unmarried,16,57,$50 - $74,28.4,Standard,Did not complete high school,11,0,2,4,m,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
62,Married,42,71,$50 - $74,35.800000000000004,Luxury,High school degree,14,0,2,4,f,3,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
69,Married,3,9,Under $25,4.2,Economy,Did not complete high school,0,1,1,2,m,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
50,Married,13,318,$75+,80.1,Luxury,Post-undergraduate degree,23,0,3,1,f,6,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
45,Unmarried,22,216,$75+,64.7,Luxury,College degree,16,0,3,4,f,3,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
48,Unmarried,12,32,$25 - $49,15.6,Standard,Did not complete high school,3,0,1,2,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
59,Married,9,39,$25 - $49,19.5,Standard,Did not complete high school,3,0,1,3,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
47,Unmarried,17,28,$25 - $49,13.7,Economy,College degree,0,0,1,1,f,2,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1
25,Married,1,21,Under $25,10.9,Economy,Did not complete high school,1,0,1,1,f,3,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1
52,Married,23,98,$75+,50,Luxury,Did not complete high school,22,0,3,5,f,2,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1
31,Unmarried,11,30,$25 - $49,15,Standard,Did not complete high school,8,0,2,3,f,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
31,Married,2,52,$50 - $74,26.5,Standard,Some college,3,0,1,2,f,4,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1
52,Unmarried,33,45,$25 - $49,23.1,Standard,High school degree,6,0,2,1,m,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1
49,Unmarried,29,158,$75+,79,Luxury,High school degree,28,0,3,5,f,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1
41,Married,4,57,$50 - $74,28.700000000000003,Standard,College degree,13,0,2,3,m,2,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1
48,Married,18,59,$50 - $74,28.6,Standard,High school degree,10,0,2,3,f,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
40,Unmarried,6,20,Under $25,10.4,Economy,College degree,8,0,2,3,m,2,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
41,Married,13,66,$50 - $74,31.9,Luxury,Some college,20,0,3,3,m,6,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
24,Unmarried,5,47,$25 - $49,23.6,Standard,High school degree,1,0,1,1,f,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1
49,Married,28,122,$75+,61.2,Luxury,High school degree,20,0,3,5,m,3,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1
31,Married,2,57,$50 - $74,28.8,Standard,High school degree,9,0,2,4,m,3,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1
52,Unmarried,23,29,$25 - $49,14.2,Economy,High school degree,3,0,1,3,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0
72,Married,15,30,$25 - $49,14.8,Economy,High school degree,10,0,2,1,m,2,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1
56,Unmarried,12,429,$75+,76.4,Luxury,College degree,27,0,3,5,f,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1
48,Unmarried,29,98,$75+,48.400000000000006,Luxury,High school degree,27,0,3,5,f,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1
42,Unmarried,15,73,$50 - $74,35.9,Luxury,Some college,6,0,2,5,m,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
53,Unmarried,5,82,$75+,39.6,Luxury,Did not complete high school,14,0,2,5,m,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
29,Married,4,20,Under $25,9.5,Economy,High school degree,6,0,2,1,f,3,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1
67,Unmarried,38,36,$25 - $49,17.7,Standard,High school degree,19,0,3,5,m,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
53,Married,24,125,$75+,62.2,Luxury,High school degree,7,0,2,5,f,2,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0
47,Married,16,122,$75+,59.1,Luxury,Did not complete high school,24,0,3,4,m,5,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1
50,Married,0,270,$75+,79.4,Luxury,College degree,21,0,3,2,m,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
46,Unmarried,18,47,$25 - $49,23,Standard,College degree,10,0,2,3,m,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1
33,Unmarried,12,59,$50 - $74,30.1,Luxury,College degree,1,0,1,3,f,6,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
